stationKey,stationKey2,name,lat,lng,radiusMeters,email,STD
ZS048,S048,PTC-STA-ประเวศ3,13.724164,100.658374,300,ptc051pv@pt.co.th,
ZS049,S049,PTC-STA-สูงเม่น4,18.075919,100.174376,300,ptc052sm@pt.co.th,
ZS050,S050,PTC-STA-ราชบุรี3,13.521913,99.818396,300,ptc053rb@pt.co.th,
ZS052,S052,PTC-STA-ขุขันธ์3,14.639451,104.096669,300,ptc055kk@pt.co.th,
ZS053,S053,PTC-STA-ลาดกระบัง2,13.698769,100.849587,300,ptc056lb@pt.co.th,
ZS054,S054,PTC-STA-บ้านแป้น2,18.522137,98.966249,300,ptc057bp@pt.co.th,
ZS055,S055,PTC-STA-หนองบัวแดง2,16.075139,101.810222,300,ptc058nd@pt.co.th,
ZS056,S056,PTC-STA-สารภี,18.684385,98.992765,300,ptc059sp@pt.co.th,
ZS057,S057,PTC-STA-ห้วยผึ้ง,16.643163,103.902534,300,ptc060hp@pt.co.th,
ZS059,S059,PTC-STA-ดอนจาน,16.452671,103.704268,300,ptc062dj@pt.co.th,
ZS060,S060,PTC-STA-ตะโหมด,7.350818,100.11802,300,ptc063tm@pt.co.th,
ZS061,S061,PTC-STA-พนม,8.837226,98.840637,300,ptc064pn@pt.co.th,
ZS062,S062,PTC-STA-สันติสุข,18.925933,100.931383,300,ptc065ss@pt.co.th,
ZS063,S063,PTC-STA-ศีขรภูมิ4,14.934904,103.781309,300,ptc066sp@pt.co.th,
ZS064,S064,PTC-STA-สกลนคร,17.080433,103.980094,300,ptc067sk@pt.co.th,
ZS065,S065,PTC-STA-ปากช่อง2,14.635114,101.209299,300,ptc068pc@pt.co.th,
ZS066,S066,PTC-STA-นครศรีธรรมราช2,8.376185,100.039327,300,ptc069nr@pt.co.th,
ZS068,S068,PTC-STA-ทุ่งสง,8.074457,99.656588,300,ptc071ts@pt.co.th,
ZS069,S069,PTC-STA-ทุ่งสง2,8.078469,99.592337,300,ptc072ts@pt.co.th,
ZS070,S070,PTC-STA-พนัสนิคม5,13.4371674,101.1411489,300,ptc073pn@pt.co.th,
ZS071,S071,PTC-STA-พัทลุง5,7.592026,100.002746,300,ptc074pl@pt.co.th,
ZS072,S072,PTC-STA-ตรอน3,17.49234,100.233659,300,ptc075tr@pt.co.th,
ZS073,S073,PTC-STA-ท่ามะกา,13.902095,99.785401,300,ptc076tk@pt.co.th,
ZS074,S074,PTC-STA-ปะทิว2,10.713755,99.311186,300,ptc077pt@pt.co.th,
ZS075,S075,PTC-STA-จุน,19.305673,100.172259,300,ptc078ju@pt.co.th,
ZS076,S076,PTC-STA-ท่าชนะ,9.591371,99.127595,300,ptc079tn@pt.co.th,
ZS077,S077,PTC-STA-ศรีมหาโพธิ3,13.940136,101.541693,300,ptc080sp@pt.co.th,
ZS078,S078,PTC-STA-เวียงป่าเป้า3,19.371173,99.502693,300,ptc081wp@pt.co.th,
ZS079,S079,PTC-STA-อู่ทอง,14.392734,99.895758,300,ptc082ut@pt.co.th,
ZS080,S080,PTC-STA-ลาดยาว,15.75323,99.804579,300,ptc083ly@pt.co.th,
ZS081,S081,PTC-STA-น้ำปาด,17.730687,100.691475,300,ptc084np@pt.co.th,
ZS082,S082,PTC-STA-แม่ทะ,18.139049,99.512851,300,ptc085mt@pt.co.th,
ZS083,S083,PTC-STA-แม่จัน7,20.133145,99.826742,300,ptc086mc@pt.co.th,
ZS084,S084,PTC-STA-กาฬสินธุ์2,16.423143,103.481919,300,ptc087ks@pt.co.th,
ZS085,S085,PTC-STA-หลังสวน,9.953848,99.11105,300,ptc088ls@pt.co.th,
ZS086,S086,PTC-STA-เวียงชัย,19.893638,99.949887,300,ptc089wc@pt.co.th,
ZS087,S087,PTC-STA-หันคา2,14.988375,100.017545,300,ptc090hc@pt.co.th,
ZS088,S088,PTC-STA-ชะอวด,8.029002,99.938391,300,ptc091cu@pt.co.th,
ZS089,S089,PTC-STA-จังหาร,16.16787,103.613737,300,ptc092jh@pt.co.th,
ZS090,S090,PTC-STA-ชะอวด2,7.972777,99.991219,300,ptc093cu@pt.co.th,
ZS091,S091,PTC-STA-บ้านนา2,14.178629,101.030386,300,ptc094bn@pt.co.th,
ZS092,S092,PTC-STA-ลาดพร้าว2,13.841961,100.618318,300,ptc095lp@pt.co.th,
ZS093,S093,PTC-STA-ทับปุด,8.513666,98.632528,300,ptc096tp@pt.co.th,
ZS095,S095,PTC-STA-สรรคบุรี,15.04077,100.130419,300,ptc098sr@pt.co.th,
ZS096,S096,PTC-STA-เชียงราย2,19.907199,99.82314,300,ptc099cr@pt.co.th,
ZS097,S097,PTC-STA-หาดใหญ่3,6.964655,100.472194,300,ptc102hy@pt.co.th,
ZS098,S098,PTC-STA-เดชอุดม2,14.915566,105.062388,300,ptc103dd@pt.co.th,
ZS099,S099,PTC-STA-นครสวรรค์3,15.734755,100.025663,300,ptc104nw@pt.co.th,
ZS100,S100,PTC-STA-ปะเหลียน,7.207934,99.684408,300,ptc105pl@pt.co.th,
ZS101,S101,PTC-STA-บุรีรัมย์5,15.005922,103.125312,300,ptc106br@pt.co.th,
ZS102,S102,PTC-STA-พิจิตร2,16.450844,100.330387,300,ptc107pj@pt.co.th,
ZS103,S103,PTC-STA-ประโคนชัย4,14.622835,103.088015,300,ptc108pc@pt.co.th,
ZS104,S104,PTC-STA-ยางตลาด3,16.393929,103.299574,300,ptc109yl@pt.co.th,
ZS105,S105,PTC-STA-สุวรรณภูมิ,15.600068,103.808211,300,ptc110sb@pt.co.th,
ZS106,S106,PTC-STA-บางขัน,8.023244,99.530844,300,ptc111bk@pt.co.th,
ZS107,S107,PTC-STA-ชัยนาท2,15.190862,100.133619,300,ptc113cn@pt.co.th,
ZS108,S108,PTC-STA-พัทลุง6,7.626751,100.110889,300,ptc114pl@pt.co.th,
ZS109,S109,PTC-STA-กาญจนดิษฐ์,9.159223,99.502795,300,ptc115kd@pt.co.th,
ZS110,S110,PTC-STA-ฉวาง,8.427991,99.508515,300,ptc116cw@pt.co.th,
ZS111,S111,PTC-STA-นครศรีธรรมราช3,8.200827,100.030419,300,ptc117nr@pt.co.th,
ZS112,S112,PTC-STA-ท่าวุ้ง3,14.747416,100.546899,300,ptc118tw@pt.co.th,
ZS113,S113,PTC-STA-สทิงพระ,7.467909,100.440791,300,ptc119sp@pt.co.th,
ZS114,S114,PTC-STA-เฉลิมพระเกียรติ3,14.61569,102.906199,300,ptc120ck@pt.co.th,
ZS115,S115,PTC-STA-กมลาไสย2,16.236867,103.600955,300,ptc130ks@pt.co.th,
ZS116,S116,PTC-STA-ร่องคำ,16.259714,103.720909,300,ptc131rk@pt.co.th,
ZS117,S117,PTC-STA-หนองบัวแดง,16.076699,101.79762,300,ptc132hd@pt.co.th,
ZS118,S118,PTC-STA-อ่างทอง,14.535437,100.455134,300,ptc133at@pt.co.th,
ZS119,S119,PTC-STA-พะเยา3,19.220911,99.832884,300,ptc134py@pt.co.th,
ZS120,S120,PTC-STA-แม่แจ่ม,18.493332,98.375157,300,ptc135mj@pt.co.th,
ZS121,S121,PTC-STA-แม่ระมาด,16.988311,98.526834,300,ptc136mm@pt.co.th,
ZS122,S122,PTC-STA-เซกา3,17.889038,103.792045,300,ptc137sk@pt.co.th,
ZS123,S123,PTC-STA-บางคล้า2,13.745091,101.192569,300,ptc138bk@pt.co.th,
ZS124,S124,PTC-STA-แม่จัน5,20.239518,99.856419,300,ptc139mc@pt.co.th,
ZS125,S125,PTC-STA-นากลาง,17.303524,102.197473,300,ptc140nk@pt.co.th,
ZS126,S126,PTC-STA-ไทยเจริญ,16.082684,104.406959,300,ptc141tr@pt.co.th,
ZS127,S127,PTC-STA-สอง2,18.477586,100.189147,300,ptc142so@pt.co.th,
ZS128,S128,PTC-STA-เกษตรวิสัย2,15.6605,103.580286,300,ptc143ks@pt.co.th,
ZS129,S129,PTC-STA-พนมสารคาม3,13.728343,101.377263,300,ptc144pk@pt.co.th,
ZS131,S131,PTC-STA-บางสะพาน,11.382471,99.505797,300,ptc146bp@pt.co.th,
ZS132,S132,PTC-STA-ห้วยบง2,14.581919,100.900915,300,ptc147hb@pt.co.th,
ZS133,S133,PTC-STA-ลาดบัวหลวง,14.147998,100.290303,300,ptc148lb@pt.co.th,
ZS134,S134,PTC-STA-พรหมพิราม2,17.121244,100.298397,300,ptc149pr@pt.co.th,
ZS137,S137,PTC-STA-หนองคาย3,17.762606,102.701632,300,ptc152nk@pt.co.th,
ZS138,S138,PTC-STA-บางปลาม้า,14.39435,100.069499,300,ptc153bm@pt.co.th,
ZS140,S140,PTC-STA-ยโสธร3,15.900268,104.067773,300,ptc155yt@pt.co.th,
ZS141,S141,PTC-STA-พระพรหม,8.323825,99.922192,300,ptc156pp@pt.co.th,
ZS142,S142,PTC-STA-โซ่พิสัย,18.072758,103.448803,300,ptc157ss@pt.co.th,
ZS143,S143,PTC-STA-ป่าติ้ว,15.833614,104.39122,300,ptc158pt@pt.co.th,
ZS144,S144,PTC-STA-ไชโย2,14.681287,100.466169,300,ptc159cy@pt.co.th,
ZS145,S145,PTC-STA-ท่าวุ้ง,14.731821,100.512652,300,ptc160tw@pt.co.th,
ZS146,S146,PTC-STA-ท่าตูม,15.207615,103.638916,300,ptc161tt@pt.co.th,
ZS147,S147,PTC-STA-ไพศาลี,15.61943,100.57628,300,ptc162pl@pt.co.th,
ZS148,S148,PTC-STA-ท่าทราย2,13.884193,100.523947,300,ptc163ts@pt.co.th,
ZS149,S149,PTC-STA-เวียงสา,18.565432,100.730557,300,ptc164ws@pt.co.th,
ZS150,S150,PTC-STA-นาเยีย,15.067099,105.058342,300,ptc165ny@pt.co.th,
ZS151,S151,PTC-STA-บางละมุง,12.982234,100.93193,300,ptc166bl@pt.co.th,
ZS152,S152,PTC-STA-บางละมุง2,12.926499,100.900253,300,ptc167bl@pt.co.th,
ZS153,S153,PTC-STA-สระแก้ว3,13.771846,102.014067,300,ptc168sk@pt.co.th,
ZS154,S154,PTC-STA-บ้านแพ้ว,13.550121,100.146547,300,ptc169bp@pt.co.th,
ZS155,S155,PTC-STA-พิบูลมังสาหาร,15.166645,105.289189,300,ptc170bh@pt.co.th,
ZS156,S156,PTC-STA-บ้านธิ2,18.700348,99.162237,300,ptc171bt@pt.co.th,
ZS157,S157,PTC-STA-บางละมุง3,12.930855,100.910202,300,ptc172bl@pt.co.th,
ZS158,S158,PTC-STA-บ้านนาสาร,8.916895,99.398893,300,ptc173bs@pt.co.th,
ZS159,S159,PTC-STA-โพธิ์ศรีสุวรรณ,15.268603,104.01576,300,ptc174pw@pt.co.th,
ZS160,S160,PTC-STA-ห้างฉัตร,18.283332,99.380143,300,ptc175hc@pt.co.th,
ZS161,S161,PTC-STA-สังขะ,14.564949,103.874088,300,ptc176sk@pt.co.th,
ZS162,S162,PTC-STA-ทุ่งเสลี่ยม,17.334204,99.553644,300,ptc177tl@pt.co.th,
ZS163,S163,PTC-STA-พยัคฆภูมิพิสัย,15.583384,103.175477,300,ptc178ps@pt.co.th,
ZS164,S164,PTC-STA-บางระจัน2,14.885801,100.313083,300,ptc179bc@pt.co.th,
ZS165,S165,PTC-STA-บ้านโฮ่ง,18.303106,98.817816,300,ptc180bh@pt.co.th,
ZS167,S167,PTC-STA-ไชยวาน2,17.246372,103.210757,300,ptc182cw@pt.co.th,
ZS169,S169,PTC-STA-เดชอุดม,14.839356,105.109647,300,ptc184dd@pt.co.th,
ZS170,S170,PTC-STA-หนองจอก2,13.907039,100.863283,300,ptc185nj@pt.co.th,
ZS171,S171,PTC-STA-คำเขื่อนแก้ว,15.658856,104.301359,300,ptc186kk@pt.co.th,
ZS172,S172,PTC-STA-ทับสะแก2,11.512464,99.610861,300,ptc187tk@pt.co.th,
ZS174,S174,PTC-STA-ศรีประจันต์2,14.662869,100.129665,300,ptc189sj@pt.co.th,
ZS175,S175,PTC-STA-ตาก2,16.878016,99.129653,300,ptc191ta@pt.co.th,
ZS176,S176,PTC-STA-ฝาง2,19.776282,99.162004,300,ptc192fa@pt.co.th,
ZS177,S177,PTC-STA-นาคู,16.753688,104.023494,300,ptc193nk@pt.co.th,
ZS178,S178,PTC-STA-บ้านแพ้ว2,13.651642,100.156564,300,ptc194bp@pt.co.th,
ZS179,S179,PTC-STA-พะเยา4,19.1933317,99.8367793,300,ptc195py@pt.co.th,
ZS181,S181,PTC-STA-บึงกาฬ2,18.433974,103.434031,300,ptc197bk@pt.co.th,
ZS182,S182,PTC-STA-แคนดง,15.323892,103.138548,300,ptc198cd@pt.co.th,
ZS183,S183,PTC-STA-ถลาง,7.979537,98.333863,300,ptc199tl@pt.co.th,
ZS184,S184,PTC-STA-น้ำพอง,16.678451,102.803971,300,ptc201np@pt.co.th,
ZS185,S185,PTC-STA-พะเยา,19.196072,99.875543,300,ptc202py@pt.co.th,
ZS186,S186,PTC-STA-แม่ใจ,19.349988,99.803925,300,ptc203mj@pt.co.th,
ZS187,S187,PTC-STA-หนองกี่,14.685607,102.533498,300,ptc204nk@pt.co.th,
ZS188,S188,PTC-STA-ลำปาง,18.295663,99.415306,300,ptc205lp@pt.co.th,
ZS189,S189,PTC-STA-นางรอง,14.633484,102.798905,300,ptc206nr@pt.co.th,
ZS190,S190,PTC-STA-หนองแค,14.360148,100.877345,300,ptc207nk@pt.co.th,
ZS191,S191,PTC-STA-ดอยตุง,20.269459,99.860018,300,ptc209dt@pt.co.th,
ZS192,S192,PTC-STA-อุตรดิตถ์,17.584761,100.139693,300,ptc210ut@pt.co.th,
ZS193,S193,PTC-STA-วชิรบารมี,16.478638,100.147292,300,ptc211sg@pt.co.th,
ZS194,S194,PTC-STA-สีคิ้ว,14.846658,101.632199,300,ptc212sk@pt.co.th,
ZS195,S195,PTC-STA-บางบ่อ,13.585996,100.848632,300,ptc213bb@pt.co.th,
ZS196,S196,PTC-STA-เขาย้อย,13.314691,99.827081,300,ptc214ky@pt.co.th,
ZS197,S197,PTC-STA-เขาย้อย2,13.320895,99.827371,300,ptc215ky@pt.co.th,
ZS199,S199,PTC-STA-ปทุมธานี,13.956981,100.496619,300,ptc217pt@pt.co.th,
ZS201,S201,PTC-STA-ประเวศ,13.720677,100.679939,300,ptc219pv@pt.co.th,
ZS202,S202,PTC-STA-บางน้ำเปรี้ยว,13.787929,100.953001,300,ptc221bp@pt.co.th,
ZS203,S203,PTC-STA-หนองแขม,13.704869,100.341029,300,ptc223nk@pt.co.th,
ZS204,S204,PTC-STA-แม่จัน,20.130803,99.864114,300,ptc224mc@pt.co.th,
ZS205,S205,PTC-STA-บางปะหัน,14.485238,100.527219,300,ptc227bh@pt.co.th,
ZS206,S206,PTC-STA-วังน้อย,14.194149,100.643255,300,ptc228wn@pt.co.th,
ZS207,S207,PTC-STA-บางพูน,13.999312,100.572372,300,ptc229bp@pt.co.th,
ZS208,S208,PTC-STA-ห้วยลาน,19.310237,100.038732,300,ptc231hl@pt.co.th,
ZS209,S209,PTC-STA-พิจิตร,16.461648,100.361295,300,ptc236pc@pt.co.th,
ZS210,S210,PTC-STA-บ้านบึง,13.229187,101.150269,300,ptc237bb@pt.co.th,
ZS211,S211,PTC-STA-ภูเขียว,16.384222,102.12889,300,ptc239pk@pt.co.th,
ZS212,S212,PTC-STA-ตรอน,17.483924,100.234147,300,ptc240tr@pt.co.th,
ZS213,S213,PTC-STA-จันทบุรี,12.771828,101.841932,300,ptc243cb@pt.co.th,
ZS214,S214,PTC-STA-ท่าแซะ,10.639896,99.183875,300,ptc244ts@pt.co.th,
ZS215,S215,PTC-STA-ลำปลายมาศ,15.01172,102.831716,300,ptc245lm@pt.co.th,
ZS216,S216,PTC-STA-โคกสำโรง,15.075306,100.831139,300,ptc246ks@pt.co.th,
ZS217,S217,PTC-STA-พนัสนิคม,13.445,101.155777,300,ptc247pn@pt.co.th,
ZS218,S218,PTC-STA-โคกสำโรง2,15.072267,100.770681,300,ptc248ks@pt.co.th,
ZS219,S219,PTC-STA-งาว,18.7405593,99.9739005,300,ptc249ng@pt.co.th,
ZS220,S220,PTC-STA-สุพรรณบุรี,14.448991,100.108277,300,ptc250sb@pt.co.th,
ZS221,S221,PTC-STA-ท่าม่วง2,13.952858,99.6694,300,ptc251tm@pt.co.th,
ZS222,S222,PTC-STA-จัตุรัส,15.676129,101.985331,300,ptc252cr@pt.co.th,
ZS223,S223,PTC-STA-ปราสาท,14.655052,103.408325,300,ptc253ps@pt.co.th,
ZS225,S225,PTC-STA-หนองคาย2,17.885026,102.760072,300,ptc255nk@pt.co.th,
ZS226,S226,PTC-STA-ดอยสะเก็ด,18.802643,99.111656,300,ptc257cm@pt.co.th,
ZS227,S227,PTC-STA-ราชบุรี,13.51114,99.829293,300,ptc259rb@pt.co.th,
ZS228,S228,PTC-STA-กุมภวาปี,17.106181,103.019442,300,ptc260kp@pt.co.th,
ZS230,S230,PTC-STA-สันป่าตอง,18.571938,98.878402,300,ptc262st@pt.co.th,
ZS231,S231,PTC-STA-ลำดวน,14.735027,103.659817,300,ptc264ld@pt.co.th,
ZS232,S232,PTC-STA-เพชรบุรี,13.1298733,99.8684766,300,ptc265pb@pt.co.th,
ZS233,S233,PTC-STA-บางสะพานน้อย,11.083353,99.369784,300,ptc266bn@pt.co.th,
ZS234,S234,PTC-STA-เพชรบุรี2,13.099813,99.960389,300,ptc267pb@pt.co.th,
ZS235,S235,PTC-STA-สองพี่น้อง,14.186723,100.05223,300,ptc268sp@pt.co.th,
ZS236,S236,PTC-STA-บ้านไผ่,16.063774,102.731068,300,ptc270bp@pt.co.th,
ZS237,S237,PTC-STA-ท่ายาง,12.992085,99.90418,300,ptc272ty@pt.co.th,
ZS238,S238,PTC-STA-บึงกาฬ,18.349203,103.637498,300,ptc273bk@pt.co.th,
ZS239,S239,PTC-STA-สากเหล็ก,16.491793,100.478679,300,ptc274sl@pt.co.th,
ZS240,S240,PTC-STA-เพ็ญ,17.615422,102.789543,300,ptc275pe@pt.co.th,
ZS241,S241,PTC-STA-วังน้ำเย็น,13.508201,102.179385,300,ptc276wy@pt.co.th,
ZS242,S242,PTC-STA-เชียงยืน,16.402699,103.099765,300,ptc277cy@pt.co.th,
ZS243,S243,PTC-STA-ธาตุพนม,16.959879,104.725863,300,ptc278tp@pt.co.th,
ZS244,S244,PTC-STA-ศีขรภูมิ,14.901199,103.729381,300,ptc280sp@pt.co.th,
ZS245,S245,PTC-STA-บางไทร,14.178718,100.480792,300,ptc281bs@pt.co.th,
ZS246,S246,PTC-STA-บางเลน2,14.15829,100.191039,300,ptc282bl@pt.co.th,
ZS247,S247,PTC-STA-บ้านลาด,13.056445,99.921777,300,ptc283bl@pt.co.th,
ZS248,S248,PTC-STA-นิคมพัฒนา,12.827549,101.203158,300,ptc284np@pt.co.th,
ZS249,S249,PTC-STA-นครสวรรค์,15.717718,100.177925,300,ptc286ns@pt.co.th,
ZS250,S250,PTC-STA-อ่าวน้อย,11.896117,99.793193,300,ptc287an@pt.co.th,
ZS251,S251,PTC-STA-ท่าทอง,16.792457,100.209556,300,ptc288tt@pt.co.th,
ZS252,S252,PTC-STA-แม่กรณ์,19.838799,99.714555,300,ptc290mk@pt.co.th,
ZS254,S254,PTC-STA-เขื่องใน,15.394794,104.552405,300,ptc292kn@pt.co.th,
ZS256,S256,PTC-STA-ขุนทะเล,9.0522501,99.3638746,300,ptc294kl@pt.co.th,
ZS257,S257,PTC-STA-ทุ่งตะโก,10.131111,99.091907,300,ptc295tg@pt.co.th,
ZS258,S258,PTC-STA-สายไหม,13.902128,100.666432,300,ptc296sm@pt.co.th,
ZS259,S259,PTC-STA-วังจันทร์,12.880454,101.564711,300,ptc297wj@pt.co.th,
ZS260,S260,PTC-STA-สิงห์บุรี,14.893399,100.40821,300,ptc298sb@pt.co.th,
ZS261,S261,PTC-STA-กระนวน,16.703643,103.072678,300,ptc299kn@pt.co.th,
ZS263,S263,PTC-STA-อำนาจเจริญ,15.86392,104.533439,300,ptc311ac@pt.co.th,
ZS264,S264,PTC-STA-ม่วงสามสิบ,15.516806,104.721643,300,ptc312ms@pt.co.th,
ZS265,S265,PTC-STA-หัวไทร2,8.051027,100.250127,300,ptc313hs@pt.co.th,
ZS266,S266,PTC-STA-กันทรวิชัย,16.235794,103.268404,300,ptc314kw@pt.co.th,
ZS267,S267,PTC-STA-ลำลูกกา2,13.929232,100.75178,300,ptc315lk@pt.co.th,
ZS268,S268,PTC-STA-นาโพธิ์,15.643281,102.950606,300,ptc316np@pt.co.th,
ZS269,S269,PTC-STA-แพร่3,18.134637,100.117297,300,ptc317pa@pt.co.th,
ZS270,S270,PTC-STA-วารินชำราบ4,15.16372,104.782195,300,ptc318wr@pt.co.th,
ZS271,S271,PTC-STA-สตึก2,15.295848,103.279418,300,ptc319st@pt.co.th,
ZS272,S272,PTC-STA-ไทรน้อย2,14.071084,100.322428,300,ptc320sn@pt.co.th,
ZS273,S273,PTC-STA-ลาดพร้าว87,13.798852,100.619978,300,ptc322lp@pt.co.th,
ZS274,S274,PTC-STA-หนองไผ่2,15.98432,101.061595,300,ptc323np@pt.co.th,
ZS275,S275,PTC-STA-ชัยนาท,15.2468552,100.2654778,300,ptc324cn@pt.co.th,
ZS276,S276,PTC-STA-วชิรบารมี2,16.516476,100.143108,300,ptc325vm@pt.co.th,
ZS277,S277,PTC-STA-สามโคก,14.049399,100.567822,300,ptc326sk@pt.co.th,
ZS278,S278,PTC-STA-แจ้ห่ม,18.729909,99.582914,300,ptc328jh@pt.co.th,
ZS279,S279,PTC-STA-อรัญประเทศ,13.789759,102.546043,300,ptc329at@pt.co.th,
ZS280,S280,PTC-STA-ดอยหลวง,20.191758,100.132216,300,ptc330dl@pt.co.th,
ZS281,S281,PTC-STA-วิเชียรบุรี,15.618158,101.059049,300,ptc331wb@pt.co.th,
ZS282,S282,PTC-STA-นครปฐม3,13.83469,100.068817,300,ptc332nt@pt.co.th,
ZS283,S283,PTC-STA-ทวีวัฒนา,13.797447,100.379751,300,ptc333tn@pt.co.th,
ZS284,S284,PTC-STA-ร่อนพิบูลย์,8.177797,99.855302,300,ptc334rb@pt.co.th,
ZS285,S285,PTC-STA-ชุมแพ,16.560276,102.104366,300,ptc335cp@pt.co.th,
ZS286,S286,PTC-STA-โพธิ์ชัย,16.295067,103.811447,300,ptc336pc@pt.co.th,
ZS288,S288,PTC-STA-กระบุรี2,10.432664,98.791149,300,ptc338kr@pt.co.th,
ZS289,S289,PTC-STA-ท่าแซะ2,10.856341,99.241798,300,ptc339ts@pt.co.th,
ZS290,S290,PTC-STA-แกลง2,12.740159,101.600166,300,ptc340kg@pt.co.th,
ZS291,S291,PTC-STA-ปะทิว,10.928437,99.289384,300,ptc341pt@pt.co.th,
ZS292,S292,PTC-STA-บางสะพานน้อย4(เขาโพธิ์),10.991386,99.356143,300,ptc342bn@pt.co.th,
ZS293,S293,PTC-STA-ศรีนครินทร์,7.582489,99.966276,300,ptc343sr@pt.co.th,
ZS294,S294,PTC-STA-สันป่าตอง5,18.634008,98.897797,300,ptc344st@pt.co.th,
ZS295,S295,PTC-STA-มโนรมย์,15.2524548,100.2049232,300,ptc345mr@pt.co.th,
ZS296,S296,PTC-STA-เกษตรสมบูรณ์,16.252247,101.930484,300,ptc346kb@pt.co.th,
ZS297,S297,PTC-STA-นครศรีธรรมราช,8.55886,99.9497,300,ptc347nr@pt.co.th,
ZS298,S298,PTC-STA-พิชัย,17.289791,100.06891,300,ptc348pc@pt.co.th,
ZS299,S299,PTC-STA-ลานสกา,8.379074,99.812089,300,ptc349lk@pt.co.th,
ZS300,S300,PTC-STA-เลาขวัญ,14.581971,99.769311,300,ptc350lw@pt.co.th,
ZS301,S301,PTC-STA-แปลงยาว2,13.580015,101.279514,300,ptc401py@pt.co.th,
ZS302,S302,PTC-STA-เขาสวนกวาง,16.811648,102.8352203,300,ptc402kk@pt.co.th,
ZS304,S304,PTC-STA-บุรีรัมย์3,14.928735,103.14232,300,ptc404br@pt.co.th,
ZS305,S305,PTC-STA-ลาดหลุมแก้ว,14.025952,100.35426,300,ptc405lk@pt.co.th,
ZS306,S306,PTC-STA-หันคา,14.967813,100.079393,300,ptc406hk@pt.co.th,
ZS307,S307,PTC-STA-พาน2,19.53632,99.742123,300,ptc407pa@pt.co.th,
ZS308,S308,PTC-STA-สูงเนิน2,14.798277,101.90227,300,ptc408sn@pt.co.th,
ZS309,S309,PTC-STA-ราชบุรี2,13.554964,99.785752,300,ptc409rb@pt.co.th,
ZS310,S310,PTC-STA-นครชัยศรี3,13.777158,100.178587,300,ptc410ns@pt.co.th,
ZS311,S311,PTC-STA-ประทาย,15.543039,102.734872,300,ptc411pt@pt.co.th,
ZS312,S312,PTC-STA-ทองแสนขัน,17.464869,100.273228,300,ptc412tk@pt.co.th,
ZS313,S313,PTC-STA-หนองหาน5,17.34818,103.180012,300,ptc413nh@pt.co.th,
ZS314,S314,PTC-STA-ผักไห่2,14.497916,100.36225,300,ptc414ph@pt.co.th,
ZS315,S315,PTC-STA-ภูเวียง,16.64182,102.384692,300,ptc416pw@pt.co.th,
ZS316,S316,PTC-STA-ศรีเทพ,15.436858,101.069799,300,ptc417st@pt.co.th,
ZS318,S318,PTC-STA-ลำปลายมาศ2,14.985736,102.961885,300,ptc419lm@pt.co.th,
ZS319,S319,PTC-STA-สวี2,10.225903,99.099975,300,ptc420sw@pt.co.th,
ZS320,S320,PTC-STA-นครราชสีมา4,14.949838,102.124443,300,ptc421nm@pt.co.th,
ZS321,S321,PTC-STA-กระบุรี,10.342632,98.777749,300,ptc422rn@pt.co.th,
ZS322,S322,PTC-STA-ชัยภูมิ2,15.791032,101.991467,300,ptc423cp@pt.co.th,
ZS323,S323,PTC-STA-หนองหาน6,17.358974,102.954168,300,ptc424nh@pt.co.th,
ZS324,S324,PTC-STA-บางเลน3,14.119525,100.11445,300,ptc425bl@pt.co.th,
ZS326,S326,PTC-STA-บ้านแหลม,13.148331,99.960331,300,ptc427bl@pt.co.th,
ZS327,S327,PTC-STA-สนม,15.180487,103.8212,300,ptc428sm@pt.co.th,
ZS328,S328,PTC-STA-มหาสารคาม,16.095041,103.298495,300,ptc429mk@pt.co.th,
ZS329,S329,PTC-STA-กำแพงแสน4,14.08753,99.98851,300,ptc430ks@pt.co.th,
ZS330,S330,PTC-STA-ทุ่งครุ2,13.629834,100.504401,300,ptc431tk@pt.co.th,
ZS331,S331,PTC-STA-นครสวรรค์2,15.784491,99.971449,300,ptc432ns@pt.co.th,
ZS332,S332,PTC-STA-ปากช่อง,14.655615,101.348936,300,ptc433pc@pt.co.th,
ZS333,S333,PTC-STA-สวรรคโลก,17.324508,99.837765,300,ptc434sk@pt.co.th,
ZS334,S334,PTC-STA-พัทลุง3,7.5792,99.996547,300,ptc435pl@pt.co.th,
ZS335,S335,PTC-STA-สมเด็จ3,16.730172,103.763252,300,ptc436sd@pt.co.th,
ZS336,S336,PTC-STA-คูเมือง2,15.355656,103.010276,300,ptc437km@pt.co.th,
ZS337,S337,PTC-STA-ป่าบอน,7.208932,100.205153,300,ptc438pb@pt.co.th,
ZS338,S338,PTC-STA-ธวัชบุรี,16.109625,103.833072,300,ptc439tr@pt.co.th,
ZS339,S339,PTC-STA-กุมภวาปี4,17.137931,102.969749,300,ptc440kp@pt.co.th,
ZS340,S340,PTC-STA-บึงโขงหลง,17.951738,104.047135,300,ptc441bl@pt.co.th,
ZS341,S341,PTC-STA-ลำปาง4,18.281747,99.520273,300,ptc442lp@pt.co.th,
ZS342,S342,PTC-STA-ปราสาท4,14.732018,103.423107,300,ptc443ps@pt.co.th,
ZS343,S343,PTC-STA-แม่จัน4,20.149435,99.855444,300,ptc444mc@pt.co.th,
ZS344,S344,PTC-STA-ห้วยบง,14.606442,100.894112,300,ptc445hb@pt.co.th,
